,importance
MADRID_temp_max,0.5107945991641242
MADRID_precipitation,0.2819551934954056
MADRID_temp_mean,0.11977036898412387
MADRID_sunshine,0.042319790520635135
MADRID_global_radiation,0.031048120589912822
MADRID_cloud_cover,0.009523530215864596
MADRID_temp_min,0.0034351596303101553
MADRID_humidity,0.0008864041360058387
MADRID_pressure,0.000266833263617947
