,importance
MADRID_temp_max,0.3154520086710306
MADRID_precipitation,0.2218639214505918
MADRID_temp_mean,0.20505874993868364
MADRID_global_radiation,0.09844022445275387
MADRID_sunshine,0.06267472372748867
MADRID_temp_min,0.05104611092664642
MADRID_humidity,0.025779462651909096
MADRID_cloud_cover,0.01692038578547407
MADRID_pressure,0.0027644123954217283
